"outcome_variable","weight_method","Method","Point Estimate","95% CI","CI Width","Valid Samples"
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.5, τ=0.7, ρ=1.2)","82,074","[48,884, 142,398]"," 93,514",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.5, τ=0.8, ρ=0.8)","47,877","[28,516,  83,065]"," 54,550",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.5, τ=0.8, ρ=0.9)","53,861","[32,080,  93,449]"," 61,368",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.5, τ=0.8, ρ=1)","59,846","[35,644, 103,832]"," 68,187",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.5, τ=0.8, ρ=1.1)","65,830","[39,209, 114,215]"," 75,006",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.5, τ=0.8, ρ=1.2)","71,815","[42,773, 124,598]"," 81,825",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.5, τ=0.9, ρ=0.8)","42,557","[25,347,  73,836]"," 48,489",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.5, τ=0.9, ρ=0.9)","47,877","[28,516,  83,065]"," 54,550",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.5, τ=0.9, ρ=1)","53,196","[31,684,  92,295]"," 60,611",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.5, τ=0.9, ρ=1.1)","58,516","[34,852, 101,524]"," 66,672",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.5, τ=0.9, ρ=1.2)","63,835","[38,021, 110,754]"," 72,733",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.5, τ=1, ρ=0.8)","38,301","[22,812,  66,452]"," 43,640",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.5, τ=1, ρ=0.9)","43,089","[25,664,  74,759]"," 49,095",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.5, τ=1, ρ=1)","47,877","[28,516,  83,065]"," 54,550",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.5, τ=1, ρ=1.1)","52,664","[31,367,  91,372]"," 60,005",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.5, τ=1, ρ=1.2)","57,452","[34,219,  99,678]"," 65,460",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.6, τ=0.6, ρ=0.8)","53,196","[31,684,  92,295]"," 60,611",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.6, τ=0.6, ρ=0.9)","59,846","[35,644, 103,832]"," 68,187",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.6, τ=0.6, ρ=1)","66,495","[39,605, 115,369]"," 75,764",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.6, τ=0.6, ρ=1.1)","73,145","[43,565, 126,905]"," 83,340",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.6, τ=0.6, ρ=1.2)","79,794","[47,526, 138,442]"," 90,916",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.6, τ=0.7, ρ=0.8)","45,597","[27,158,  79,110]"," 51,952",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.6, τ=0.7, ρ=0.9)","51,296","[30,552,  88,999]"," 58,446",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.6, τ=0.7, ρ=1)","56,996","[33,947,  98,887]"," 64,940",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.6, τ=0.7, ρ=1.1)","62,695","[37,342, 108,776]"," 71,434",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.6, τ=0.7, ρ=1.2)","68,395","[40,737, 118,665]"," 77,928",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.6, τ=0.8, ρ=0.8)","39,897","[23,763,  69,221]"," 45,458",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.6, τ=0.8, ρ=0.9)","44,884","[26,733,  77,874]"," 51,140",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.6, τ=0.8, ρ=1)","49,871","[29,704,  86,526]"," 56,823",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.6, τ=0.8, ρ=1.1)","54,859","[32,674,  95,179]"," 62,505",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.6, τ=0.8, ρ=1.2)","59,846","[35,644, 103,832]"," 68,187",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.6, τ=0.9, ρ=0.8)","35,464","[21,123,  61,530]"," 40,407",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.6, τ=0.9, ρ=0.9)","39,897","[23,763,  69,221]"," 45,458",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.6, τ=0.9, ρ=1)","44,330","[26,403,  76,912]"," 50,509",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.6, τ=0.9, ρ=1.1)","48,763","[29,044,  84,604]"," 55,560",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.6, τ=0.9, ρ=1.2)","53,196","[31,684,  92,295]"," 60,611",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.6, τ=1, ρ=0.8)","31,918","[19,010,  55,377]"," 36,367",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.6, τ=1, ρ=0.9)","35,907","[21,387,  62,299]"," 40,912",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.6, τ=1, ρ=1)","39,897","[23,763,  69,221]"," 45,458",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.6, τ=1, ρ=1.1)","43,887","[26,139,  76,143]"," 50,004",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.6, τ=1, ρ=1.2)","47,877","[28,516,  83,065]"," 54,550",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.7, τ=0.6, ρ=0.8)","45,597","[27,158,  79,110]"," 51,952",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.7, τ=0.6, ρ=0.9)","51,296","[30,552,  88,999]"," 58,446",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.7, τ=0.6, ρ=1)","56,996","[33,947,  98,887]"," 64,940",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.7, τ=0.6, ρ=1.1)","62,695","[37,342, 108,776]"," 71,434",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.7, τ=0.6, ρ=1.2)","68,395","[40,737, 118,665]"," 77,928",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.7, τ=0.7, ρ=0.8)","39,083","[23,278,  67,808]"," 44,530",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.7, τ=0.7, ρ=0.9)","43,968","[26,188,  76,284]"," 50,097",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.7, τ=0.7, ρ=1)","48,854","[29,098,  84,761]"," 55,663",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.7, τ=0.7, ρ=1.1)","53,739","[32,007,  93,237]"," 61,229",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.7, τ=0.7, ρ=1.2)","58,624","[34,917, 101,713]"," 66,796",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.7, τ=0.8, ρ=0.8)","34,198","[20,368,  59,332]"," 38,964",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.7, τ=0.8, ρ=0.9)","38,472","[22,914,  66,749]"," 43,835",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.7, τ=0.8, ρ=1)","42,747","[25,460,  74,165]"," 48,705",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.7, τ=0.8, ρ=1.1)","47,022","[28,006,  81,582]"," 53,576",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.7, τ=0.8, ρ=1.2)","51,296","[30,552,  88,999]"," 58,446",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.7, τ=0.9, ρ=0.8)","30,398","[18,105,  52,740]"," 34,635",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.7, τ=0.9, ρ=0.9)","34,198","[20,368,  59,332]"," 38,964",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.7, τ=0.9, ρ=1)","37,997","[22,631,  65,925]"," 43,293",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.7, τ=0.9, ρ=1.1)","41,797","[24,895,  72,517]"," 47,623",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.7, τ=0.9, ρ=1.2)","45,597","[27,158,  79,110]"," 51,952",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.7, τ=1, ρ=0.8)","27,358","[16,295,  47,466]"," 31,171",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.7, τ=1, ρ=0.9)","30,778","[18,331,  53,399]"," 35,068",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.7, τ=1, ρ=1)","34,198","[20,368,  59,332]"," 38,964",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.7, τ=1, ρ=1.1)","37,617","[22,405,  65,266]"," 42,861",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.7, τ=1, ρ=1.2)","41,037","[24,442,  71,199]"," 46,757",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.8, τ=0.6, ρ=0.8)","39,897","[23,763,  69,221]"," 45,458",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.8, τ=0.6, ρ=0.9)","44,884","[26,733,  77,874]"," 51,140",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.8, τ=0.6, ρ=1)","49,871","[29,704,  86,526]"," 56,823",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.8, τ=0.6, ρ=1.1)","54,859","[32,674,  95,179]"," 62,505",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.8, τ=0.6, ρ=1.2)","59,846","[35,644, 103,832]"," 68,187",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.8, τ=0.7, ρ=0.8)","34,198","[20,368,  59,332]"," 38,964",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.8, τ=0.7, ρ=0.9)","38,472","[22,914,  66,749]"," 43,835",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.8, τ=0.7, ρ=1)","42,747","[25,460,  74,165]"," 48,705",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.8, τ=0.7, ρ=1.1)","47,022","[28,006,  81,582]"," 53,576",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.8, τ=0.7, ρ=1.2)","51,296","[30,552,  88,999]"," 58,446",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.8, τ=0.8, ρ=0.8)","29,923","[17,822,  51,916]"," 34,094",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.8, τ=0.8, ρ=0.9)","33,663","[20,050,  58,405]"," 38,355",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.8, τ=0.8, ρ=1)","37,404","[22,278,  64,895]"," 42,617",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.8, τ=0.8, ρ=1.1)","41,144","[24,506,  71,384]"," 46,879",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.8, τ=0.8, ρ=1.2)","44,884","[26,733,  77,874]"," 51,140",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.8, τ=0.9, ρ=0.8)","26,598","[15,842,  46,147]"," 30,305",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.8, τ=0.9, ρ=0.9)","29,923","[17,822,  51,916]"," 34,094",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.8, τ=0.9, ρ=1)","33,248","[19,802,  57,684]"," 37,882",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.8, τ=0.9, ρ=1.1)","36,572","[21,783,  63,453]"," 41,670",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.8, τ=0.9, ρ=1.2)","39,897","[23,763,  69,221]"," 45,458",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.8, τ=1, ρ=0.8)","23,938","[14,258,  41,533]"," 27,275",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.8, τ=1, ρ=0.9)","26,931","[16,040,  46,724]"," 30,684",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.8, τ=1, ρ=1)","29,923","[17,822,  51,916]"," 34,094",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.8, τ=1, ρ=1.1)","32,915","[19,604,  57,107]"," 37,503",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.8, τ=1, ρ=1.2)","35,907","[21,387,  62,299]"," 40,912",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.9, τ=0.6, ρ=0.8)","35,464","[21,123,  61,530]"," 40,407",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.9, τ=0.6, ρ=0.9)","39,897","[23,763,  69,221]"," 45,458",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.9, τ=0.6, ρ=1)","44,330","[26,403,  76,912]"," 50,509",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.9, τ=0.6, ρ=1.1)","48,763","[29,044,  84,604]"," 55,560",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.9, τ=0.6, ρ=1.2)","53,196","[31,684,  92,295]"," 60,611",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.9, τ=0.7, ρ=0.8)","30,398","[18,105,  52,740]"," 34,635",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.9, τ=0.7, ρ=0.9)","34,198","[20,368,  59,332]"," 38,964",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.9, τ=0.7, ρ=1)","37,997","[22,631,  65,925]"," 43,293",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.9, τ=0.7, ρ=1.1)","41,797","[24,895,  72,517]"," 47,623",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.9, τ=0.7, ρ=1.2)","45,597","[27,158,  79,110]"," 51,952",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.9, τ=0.8, ρ=0.8)","26,598","[15,842,  46,147]"," 30,305",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.9, τ=0.8, ρ=0.9)","29,923","[17,822,  51,916]"," 34,094",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.9, τ=0.8, ρ=1)","33,248","[19,802,  57,684]"," 37,882",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.9, τ=0.8, ρ=1.1)","36,572","[21,783,  63,453]"," 41,670",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.9, τ=0.8, ρ=1.2)","39,897","[23,763,  69,221]"," 45,458",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.9, τ=0.9, ρ=0.8)","23,643","[14,082,  41,020]"," 26,938",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.9, τ=0.9, ρ=0.9)","26,598","[15,842,  46,147]"," 30,305",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.9, τ=0.9, ρ=1)","29,553","[17,602,  51,275]"," 33,673",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.9, τ=0.9, ρ=1.1)","32,509","[19,362,  56,402]"," 37,040",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.9, τ=0.9, ρ=1.2)","35,464","[21,123,  61,530]"," 40,407",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.9, τ=1, ρ=0.8)","21,278","[12,674,  36,918]"," 24,244",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.9, τ=1, ρ=0.9)","23,938","[14,258,  41,533]"," 27,275",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.9, τ=1, ρ=1)","26,598","[15,842,  46,147]"," 30,305",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.9, τ=1, ρ=1.1)","29,258","[17,426,  50,762]"," 33,336",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=0.9, τ=1, ρ=1.2)","31,918","[19,010,  55,377]"," 36,367",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=1, τ=0.6, ρ=0.8)","31,918","[19,010,  55,377]"," 36,367",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=1, τ=0.6, ρ=0.9)","35,907","[21,387,  62,299]"," 40,912",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=1, τ=0.6, ρ=1)","39,897","[23,763,  69,221]"," 45,458",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=1, τ=0.6, ρ=1.1)","43,887","[26,139,  76,143]"," 50,004",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=1, τ=0.6, ρ=1.2)","47,877","[28,516,  83,065]"," 54,550",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=1, τ=0.7, ρ=0.8)","27,358","[16,295,  47,466]"," 31,171",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=1, τ=0.7, ρ=0.9)","30,778","[18,331,  53,399]"," 35,068",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=1, τ=0.7, ρ=1)","34,198","[20,368,  59,332]"," 38,964",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=1, τ=0.7, ρ=1.1)","37,617","[22,405,  65,266]"," 42,861",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=1, τ=0.7, ρ=1.2)","41,037","[24,442,  71,199]"," 46,757",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=1, τ=0.8, ρ=0.8)","23,938","[14,258,  41,533]"," 27,275",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=1, τ=0.8, ρ=0.9)","26,931","[16,040,  46,724]"," 30,684",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=1, τ=0.8, ρ=1)","29,923","[17,822,  51,916]"," 34,094",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=1, τ=0.8, ρ=1.1)","32,915","[19,604,  57,107]"," 37,503",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=1, τ=0.8, ρ=1.2)","35,907","[21,387,  62,299]"," 40,912",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=1, τ=0.9, ρ=0.8)","21,278","[12,674,  36,918]"," 24,244",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=1, τ=0.9, ρ=0.9)","23,938","[14,258,  41,533]"," 27,275",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=1, τ=0.9, ρ=1)","26,598","[15,842,  46,147]"," 30,305",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=1, τ=0.9, ρ=1.1)","29,258","[17,426,  50,762]"," 33,336",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=1, τ=0.9, ρ=1.2)","31,918","[19,010,  55,377]"," 36,367",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=1, τ=1, ρ=0.8)","19,151","[11,406,  33,226]"," 21,820",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=1, τ=1, ρ=0.9)","21,544","[12,832,  37,379]"," 24,547",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=1, τ=1, ρ=1)","23,938","[14,258,  41,533]"," 27,275",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=1, τ=1, ρ=1.1)","26,332","[15,684,  45,686]"," 30,002",100
"threats_abuse_nsum","weight_rds_i","MBSU (δ=1, τ=1, ρ=1.2)","28,726","[17,109,  49,839]"," 32,730",100
"threats_abuse_nsum","weight_rds_ii","GNSUM Symmetric","23,938","[14,258,  41,533]"," 27,275",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.5, τ=0.6, ρ=0.8)","63,835","[38,021, 110,754]"," 72,733",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.5, τ=0.6, ρ=0.9)","71,815","[42,773, 124,598]"," 81,825",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.5, τ=0.6, ρ=1)","79,794","[47,526, 138,442]"," 90,916",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.5, τ=0.6, ρ=1.1)","87,774","[52,279, 152,286]","100,008",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.5, τ=0.6, ρ=1.2)","95,753","[57,031, 166,131]","109,100",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.5, τ=0.7, ρ=0.8)","54,716","[32,589,  94,932]"," 62,343",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.5, τ=0.7, ρ=0.9)","61,556","[36,663, 106,798]"," 70,135",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.5, τ=0.7, ρ=1)","68,395","[40,737, 118,665]"," 77,928",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.5, τ=0.7, ρ=1.1)","75,235","[44,810, 130,531]"," 85,721",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.5, τ=0.7, ρ=1.2)","82,074","[48,884, 142,398]"," 93,514",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.5, τ=0.8, ρ=0.8)","47,877","[28,516,  83,065]"," 54,550",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.5, τ=0.8, ρ=0.9)","53,861","[32,080,  93,449]"," 61,368",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.5, τ=0.8, ρ=1)","59,846","[35,644, 103,832]"," 68,187",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.5, τ=0.8, ρ=1.1)","65,830","[39,209, 114,215]"," 75,006",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.5, τ=0.8, ρ=1.2)","71,815","[42,773, 124,598]"," 81,825",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.5, τ=0.9, ρ=0.8)","42,557","[25,347,  73,836]"," 48,489",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.5, τ=0.9, ρ=0.9)","47,877","[28,516,  83,065]"," 54,550",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.5, τ=0.9, ρ=1)","53,196","[31,684,  92,295]"," 60,611",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.5, τ=0.9, ρ=1.1)","58,516","[34,852, 101,524]"," 66,672",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.5, τ=0.9, ρ=1.2)","63,835","[38,021, 110,754]"," 72,733",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.5, τ=1, ρ=0.8)","38,301","[22,812,  66,452]"," 43,640",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.5, τ=1, ρ=0.9)","43,089","[25,664,  74,759]"," 49,095",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.5, τ=1, ρ=1)","47,877","[28,516,  83,065]"," 54,550",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.5, τ=1, ρ=1.1)","52,664","[31,367,  91,372]"," 60,005",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.5, τ=1, ρ=1.2)","57,452","[34,219,  99,678]"," 65,460",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.6, τ=0.6, ρ=0.8)","53,196","[31,684,  92,295]"," 60,611",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.6, τ=0.6, ρ=0.9)","59,846","[35,644, 103,832]"," 68,187",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.6, τ=0.6, ρ=1)","66,495","[39,605, 115,369]"," 75,764",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.6, τ=0.6, ρ=1.1)","73,145","[43,565, 126,905]"," 83,340",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.6, τ=0.6, ρ=1.2)","79,794","[47,526, 138,442]"," 90,916",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.6, τ=0.7, ρ=0.8)","45,597","[27,158,  79,110]"," 51,952",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.6, τ=0.7, ρ=0.9)","51,296","[30,552,  88,999]"," 58,446",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.6, τ=0.7, ρ=1)","56,996","[33,947,  98,887]"," 64,940",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.6, τ=0.7, ρ=1.1)","62,695","[37,342, 108,776]"," 71,434",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.6, τ=0.7, ρ=1.2)","68,395","[40,737, 118,665]"," 77,928",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.6, τ=0.8, ρ=0.8)","39,897","[23,763,  69,221]"," 45,458",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.6, τ=0.8, ρ=0.9)","44,884","[26,733,  77,874]"," 51,140",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.6, τ=0.8, ρ=1)","49,871","[29,704,  86,526]"," 56,823",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.6, τ=0.8, ρ=1.1)","54,859","[32,674,  95,179]"," 62,505",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.6, τ=0.8, ρ=1.2)","59,846","[35,644, 103,832]"," 68,187",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.6, τ=0.9, ρ=0.8)","35,464","[21,123,  61,530]"," 40,407",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.6, τ=0.9, ρ=0.9)","39,897","[23,763,  69,221]"," 45,458",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.6, τ=0.9, ρ=1)","44,330","[26,403,  76,912]"," 50,509",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.6, τ=0.9, ρ=1.1)","48,763","[29,044,  84,604]"," 55,560",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.6, τ=0.9, ρ=1.2)","53,196","[31,684,  92,295]"," 60,611",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.6, τ=1, ρ=0.8)","31,918","[19,010,  55,377]"," 36,367",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.6, τ=1, ρ=0.9)","35,907","[21,387,  62,299]"," 40,912",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.6, τ=1, ρ=1)","39,897","[23,763,  69,221]"," 45,458",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.6, τ=1, ρ=1.1)","43,887","[26,139,  76,143]"," 50,004",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.6, τ=1, ρ=1.2)","47,877","[28,516,  83,065]"," 54,550",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.6, ρ=0.8)","45,597","[27,158,  79,110]"," 51,952",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.6, ρ=0.9)","51,296","[30,552,  88,999]"," 58,446",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.6, ρ=1)","56,996","[33,947,  98,887]"," 64,940",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.6, ρ=1.1)","62,695","[37,342, 108,776]"," 71,434",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.6, ρ=1.2)","68,395","[40,737, 118,665]"," 77,928",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.7, ρ=0.8)","39,083","[23,278,  67,808]"," 44,530",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.7, ρ=0.9)","43,968","[26,188,  76,284]"," 50,097",100
