"outcome_variable","weight_method","Method","Point Estimate","95% CI","CI Width","Valid Samples"
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.6, ρ=1)"," 76,886","[ 44,573, 133,565]"," 88,992",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.6, ρ=1.1)"," 84,575","[ 49,030, 146,921]"," 97,891",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.6, ρ=1.2)"," 92,264","[ 53,487, 160,278]","106,790",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.7, ρ=0.8)"," 52,722","[ 30,564,  91,587]"," 61,023",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.7, ρ=0.9)"," 59,312","[ 34,385, 103,036]"," 68,651",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.7, ρ=1)"," 65,903","[ 38,205, 114,484]"," 76,279",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.7, ρ=1.1)"," 72,493","[ 42,026, 125,932]"," 83,907",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.7, ρ=1.2)"," 79,083","[ 45,846, 137,381]"," 91,535",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.8, ρ=0.8)"," 46,132","[ 26,744,  80,139]"," 53,395",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.8, ρ=0.9)"," 51,898","[ 30,087,  90,156]"," 60,070",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.8, ρ=1)"," 57,665","[ 33,429, 100,173]"," 66,744",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.8, ρ=1.1)"," 63,431","[ 36,772, 110,191]"," 73,418",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.8, ρ=1.2)"," 69,198","[ 40,115, 120,208]"," 80,093",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.9, ρ=0.8)"," 41,006","[ 23,772,  71,234]"," 47,462",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.9, ρ=0.9)"," 46,132","[ 26,744,  80,139]"," 53,395",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.9, ρ=1)"," 51,258","[ 29,715,  89,043]"," 59,328",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.9, ρ=1.1)"," 56,383","[ 32,687,  97,947]"," 65,261",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.9, ρ=1.2)"," 61,509","[ 35,658, 106,852]"," 71,194",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.5, τ=1, ρ=0.8)"," 36,905","[ 21,395,  64,111]"," 42,716",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.5, τ=1, ρ=0.9)"," 41,519","[ 24,069,  72,125]"," 48,056",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.5, τ=1, ρ=1)"," 46,132","[ 26,744,  80,139]"," 53,395",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.5, τ=1, ρ=1.1)"," 50,745","[ 29,418,  88,153]"," 58,735",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.5, τ=1, ρ=1.2)"," 55,358","[ 32,092,  96,167]"," 64,074",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.6, ρ=0.8)"," 51,258","[ 29,715,  89,043]"," 59,328",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.6, ρ=0.9)"," 57,665","[ 33,429, 100,173]"," 66,744",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.6, ρ=1)"," 64,072","[ 37,144, 111,304]"," 74,160",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.6, ρ=1.1)"," 70,479","[ 40,858, 122,434]"," 81,576",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.6, ρ=1.2)"," 76,886","[ 44,573, 133,565]"," 88,992",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.7, ρ=0.8)"," 43,935","[ 25,470,  76,323]"," 50,853",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.7, ρ=0.9)"," 49,427","[ 28,654,  85,863]"," 57,209",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.7, ρ=1)"," 54,919","[ 31,838,  95,403]"," 63,566",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.7, ρ=1.1)"," 60,411","[ 35,021, 104,944]"," 69,922",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.7, ρ=1.2)"," 65,903","[ 38,205, 114,484]"," 76,279",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.8, ρ=0.8)"," 38,443","[ 22,286,  66,782]"," 44,496",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.8, ρ=0.9)"," 43,249","[ 25,072,  75,130]"," 50,058",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.8, ρ=1)"," 48,054","[ 27,858,  83,478]"," 55,620",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.8, ρ=1.1)"," 52,859","[ 30,644,  91,826]"," 61,182",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.8, ρ=1.2)"," 57,665","[ 33,429, 100,173]"," 66,744",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.9, ρ=0.8)"," 34,172","[ 19,810,  59,362]"," 39,552",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.9, ρ=0.9)"," 38,443","[ 22,286,  66,782]"," 44,496",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.9, ρ=1)"," 42,715","[ 24,763,  74,203]"," 49,440",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.9, ρ=1.1)"," 46,986","[ 27,239,  81,623]"," 54,384",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.9, ρ=1.2)"," 51,258","[ 29,715,  89,043]"," 59,328",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.6, τ=1, ρ=0.8)"," 30,755","[ 17,829,  53,426]"," 35,597",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.6, τ=1, ρ=0.9)"," 34,599","[ 20,058,  60,104]"," 40,046",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.6, τ=1, ρ=1)"," 38,443","[ 22,286,  66,782]"," 44,496",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.6, τ=1, ρ=1.1)"," 42,288","[ 24,515,  73,461]"," 48,946",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.6, τ=1, ρ=1.2)"," 46,132","[ 26,744,  80,139]"," 53,395",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.6, ρ=0.8)"," 43,935","[ 25,470,  76,323]"," 50,853",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.6, ρ=0.9)"," 49,427","[ 28,654,  85,863]"," 57,209",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.6, ρ=1)"," 54,919","[ 31,838,  95,403]"," 63,566",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.6, ρ=1.1)"," 60,411","[ 35,021, 104,944]"," 69,922",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.6, ρ=1.2)"," 65,903","[ 38,205, 114,484]"," 76,279",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.7, ρ=0.8)"," 37,659","[ 21,831,  65,419]"," 43,588",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.7, ρ=0.9)"," 42,366","[ 24,560,  73,597]"," 49,036",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.7, ρ=1)"," 47,073","[ 27,289,  81,774]"," 54,485",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.7, ρ=1.1)"," 51,781","[ 30,018,  89,952]"," 59,933",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.7, ρ=1.2)"," 56,488","[ 32,747,  98,129]"," 65,382",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.8, ρ=0.8)"," 32,951","[ 19,103,  57,242]"," 38,139",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.8, ρ=0.9)"," 37,070","[ 21,490,  64,397]"," 42,907",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.8, ρ=1)"," 41,189","[ 23,878,  71,552]"," 47,674",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.8, ρ=1.1)"," 45,308","[ 26,266,  78,708]"," 52,442",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.8, ρ=1.2)"," 49,427","[ 28,654,  85,863]"," 57,209",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.9, ρ=0.8)"," 29,290","[ 16,980,  50,882]"," 33,902",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.9, ρ=0.9)"," 32,951","[ 19,103,  57,242]"," 38,139",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.9, ρ=1)"," 36,613","[ 21,225,  63,602]"," 42,377",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.9, ρ=1.1)"," 40,274","[ 23,348,  69,962]"," 46,615",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.9, ρ=1.2)"," 43,935","[ 25,470,  76,323]"," 50,853",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.7, τ=1, ρ=0.8)"," 26,361","[ 15,282,  45,794]"," 30,512",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.7, τ=1, ρ=0.9)"," 29,656","[ 17,192,  51,518]"," 34,325",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.7, τ=1, ρ=1)"," 32,951","[ 19,103,  57,242]"," 38,139",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.7, τ=1, ρ=1.1)"," 36,246","[ 21,013,  62,966]"," 41,953",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.7, τ=1, ρ=1.2)"," 39,542","[ 22,923,  68,690]"," 45,767",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.6, ρ=0.8)"," 38,443","[ 22,286,  66,782]"," 44,496",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.6, ρ=0.9)"," 43,249","[ 25,072,  75,130]"," 50,058",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.6, ρ=1)"," 48,054","[ 27,858,  83,478]"," 55,620",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.6, ρ=1.1)"," 52,859","[ 30,644,  91,826]"," 61,182",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.6, ρ=1.2)"," 57,665","[ 33,429, 100,173]"," 66,744",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.7, ρ=0.8)"," 32,951","[ 19,103,  57,242]"," 38,139",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.7, ρ=0.9)"," 37,070","[ 21,490,  64,397]"," 42,907",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.7, ρ=1)"," 41,189","[ 23,878,  71,552]"," 47,674",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.7, ρ=1.1)"," 45,308","[ 26,266,  78,708]"," 52,442",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.7, ρ=1.2)"," 49,427","[ 28,654,  85,863]"," 57,209",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.8, ρ=0.8)"," 28,832","[ 16,715,  50,087]"," 33,372",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.8, ρ=0.9)"," 32,436","[ 18,804,  56,348]"," 37,544",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.8, ρ=1)"," 36,041","[ 20,893,  62,608]"," 41,715",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.8, ρ=1.1)"," 39,645","[ 22,983,  68,869]"," 45,887",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.8, ρ=1.2)"," 43,249","[ 25,072,  75,130]"," 50,058",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.9, ρ=0.8)"," 25,629","[ 14,858,  44,522]"," 29,664",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.9, ρ=0.9)"," 28,832","[ 16,715,  50,087]"," 33,372",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.9, ρ=1)"," 32,036","[ 18,572,  55,652]"," 37,080",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.9, ρ=1.1)"," 35,240","[ 20,429,  61,217]"," 40,788",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.9, ρ=1.2)"," 38,443","[ 22,286,  66,782]"," 44,496",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.8, τ=1, ρ=0.8)"," 23,066","[ 13,372,  40,069]"," 26,698",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.8, τ=1, ρ=0.9)"," 25,949","[ 15,043,  45,078]"," 30,035",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.8, τ=1, ρ=1)"," 28,832","[ 16,715,  50,087]"," 33,372",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.8, τ=1, ρ=1.1)"," 31,716","[ 18,386,  55,095]"," 36,709",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.8, τ=1, ρ=1.2)"," 34,599","[ 20,058,  60,104]"," 40,046",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.6, ρ=0.8)"," 34,172","[ 19,810,  59,362]"," 39,552",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.6, ρ=0.9)"," 38,443","[ 22,286,  66,782]"," 44,496",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.6, ρ=1)"," 42,715","[ 24,763,  74,203]"," 49,440",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.6, ρ=1.1)"," 46,986","[ 27,239,  81,623]"," 54,384",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.6, ρ=1.2)"," 51,258","[ 29,715,  89,043]"," 59,328",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.7, ρ=0.8)"," 29,290","[ 16,980,  50,882]"," 33,902",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.7, ρ=0.9)"," 32,951","[ 19,103,  57,242]"," 38,139",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.7, ρ=1)"," 36,613","[ 21,225,  63,602]"," 42,377",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.7, ρ=1.1)"," 40,274","[ 23,348,  69,962]"," 46,615",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.7, ρ=1.2)"," 43,935","[ 25,470,  76,323]"," 50,853",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.8, ρ=0.8)"," 25,629","[ 14,858,  44,522]"," 29,664",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.8, ρ=0.9)"," 28,832","[ 16,715,  50,087]"," 33,372",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.8, ρ=1)"," 32,036","[ 18,572,  55,652]"," 37,080",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.8, ρ=1.1)"," 35,240","[ 20,429,  61,217]"," 40,788",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.8, ρ=1.2)"," 38,443","[ 22,286,  66,782]"," 44,496",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.9, ρ=0.8)"," 22,781","[ 13,207,  39,575]"," 26,368",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.9, ρ=0.9)"," 25,629","[ 14,858,  44,522]"," 29,664",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.9, ρ=1)"," 28,476","[ 16,508,  49,468]"," 32,960",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.9, ρ=1.1)"," 31,324","[ 18,159,  54,415]"," 36,256",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.9, ρ=1.2)"," 34,172","[ 19,810,  59,362]"," 39,552",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.9, τ=1, ρ=0.8)"," 20,503","[ 11,886,  35,617]"," 23,731",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.9, τ=1, ρ=0.9)"," 23,066","[ 13,372,  40,069]"," 26,698",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.9, τ=1, ρ=1)"," 25,629","[ 14,858,  44,522]"," 29,664",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.9, τ=1, ρ=1.1)"," 28,192","[ 16,343,  48,974]"," 32,630",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=0.9, τ=1, ρ=1.2)"," 30,755","[ 17,829,  53,426]"," 35,597",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=1, τ=0.6, ρ=0.8)"," 30,755","[ 17,829,  53,426]"," 35,597",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=1, τ=0.6, ρ=0.9)"," 34,599","[ 20,058,  60,104]"," 40,046",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=1, τ=0.6, ρ=1)"," 38,443","[ 22,286,  66,782]"," 44,496",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=1, τ=0.6, ρ=1.1)"," 42,288","[ 24,515,  73,461]"," 48,946",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=1, τ=0.6, ρ=1.2)"," 46,132","[ 26,744,  80,139]"," 53,395",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=1, τ=0.7, ρ=0.8)"," 26,361","[ 15,282,  45,794]"," 30,512",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=1, τ=0.7, ρ=0.9)"," 29,656","[ 17,192,  51,518]"," 34,325",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=1, τ=0.7, ρ=1)"," 32,951","[ 19,103,  57,242]"," 38,139",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=1, τ=0.7, ρ=1.1)"," 36,246","[ 21,013,  62,966]"," 41,953",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=1, τ=0.7, ρ=1.2)"," 39,542","[ 22,923,  68,690]"," 45,767",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=1, τ=0.8, ρ=0.8)"," 23,066","[ 13,372,  40,069]"," 26,698",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=1, τ=0.8, ρ=0.9)"," 25,949","[ 15,043,  45,078]"," 30,035",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=1, τ=0.8, ρ=1)"," 28,832","[ 16,715,  50,087]"," 33,372",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=1, τ=0.8, ρ=1.1)"," 31,716","[ 18,386,  55,095]"," 36,709",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=1, τ=0.8, ρ=1.2)"," 34,599","[ 20,058,  60,104]"," 40,046",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=1, τ=0.9, ρ=0.8)"," 20,503","[ 11,886,  35,617]"," 23,731",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=1, τ=0.9, ρ=0.9)"," 23,066","[ 13,372,  40,069]"," 26,698",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=1, τ=0.9, ρ=1)"," 25,629","[ 14,858,  44,522]"," 29,664",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=1, τ=0.9, ρ=1.1)"," 28,192","[ 16,343,  48,974]"," 32,630",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=1, τ=0.9, ρ=1.2)"," 30,755","[ 17,829,  53,426]"," 35,597",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=1, τ=1, ρ=0.8)"," 18,453","[ 10,697,  32,056]"," 21,358",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=1, τ=1, ρ=0.9)"," 20,759","[ 12,035,  36,062]"," 24,028",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=1, τ=1, ρ=1)"," 23,066","[ 13,372,  40,069]"," 26,698",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=1, τ=1, ρ=1.1)"," 25,373","[ 14,709,  44,076]"," 29,367",100
"excessive_hours_nsum","weight_rds_ss","MBSU (δ=1, τ=1, ρ=1.2)"," 27,679","[ 16,046,  48,083]"," 32,037",100
"excessive_hours_nsum","weight_vh","GNSUM Symmetric"," 46,802","[ 32,336,  63,006]"," 30,670",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.5, τ=0.6, ρ=0.8)","124,806","[ 86,229, 168,017]"," 81,787",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.5, τ=0.6, ρ=0.9)","140,407","[ 97,008, 189,019]"," 92,011",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.5, τ=0.6, ρ=1)","156,008","[107,786, 210,021]","102,234",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.5, τ=0.6, ρ=1.1)","171,609","[118,565, 231,023]","112,458",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.5, τ=0.6, ρ=1.2)","187,210","[129,344, 252,025]","122,681",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.5, τ=0.7, ρ=0.8)","106,977","[ 73,911, 144,014]"," 70,103",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.5, τ=0.7, ρ=0.9)","120,349","[ 83,150, 162,016]"," 78,866",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.5, τ=0.7, ρ=1)","133,721","[ 92,388, 180,018]"," 87,629",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.5, τ=0.7, ρ=1.1)","147,093","[101,627, 198,020]"," 96,392",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.5, τ=0.7, ρ=1.2)","160,465","[110,866, 216,021]","105,155",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.5, τ=0.8, ρ=0.8)"," 93,605","[ 64,672, 126,012]"," 61,341",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.5, τ=0.8, ρ=0.9)","105,305","[ 72,756, 141,764]"," 69,008",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.5, τ=0.8, ρ=1)","117,006","[ 80,840, 157,516]"," 76,676",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.5, τ=0.8, ρ=1.1)","128,707","[ 88,924, 173,267]"," 84,343",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.5, τ=0.8, ρ=1.2)","140,407","[ 97,008, 189,019]"," 92,011",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.5, τ=0.9, ρ=0.8)"," 83,204","[ 57,486, 112,011]"," 54,525",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.5, τ=0.9, ρ=0.9)"," 93,605","[ 64,672, 126,012]"," 61,341",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.5, τ=0.9, ρ=1)","104,005","[ 71,858, 140,014]"," 68,156",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.5, τ=0.9, ρ=1.1)","114,406","[ 79,043, 154,015]"," 74,972",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.5, τ=0.9, ρ=1.2)","124,806","[ 86,229, 168,017]"," 81,787",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.5, τ=1, ρ=0.8)"," 74,884","[ 51,738, 100,810]"," 49,072",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.5, τ=1, ρ=0.9)"," 84,244","[ 58,205, 113,411]"," 55,207",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.5, τ=1, ρ=1)"," 93,605","[ 64,672, 126,012]"," 61,341",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.5, τ=1, ρ=1.1)","102,965","[ 71,139, 138,614]"," 67,475",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.5, τ=1, ρ=1.2)","112,326","[ 77,606, 151,215]"," 73,609",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.6, τ=0.6, ρ=0.8)","104,005","[ 71,858, 140,014]"," 68,156",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.6, τ=0.6, ρ=0.9)","117,006","[ 80,840, 157,516]"," 76,676",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.6, τ=0.6, ρ=1)","130,007","[ 89,822, 175,017]"," 85,195",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.6, τ=0.6, ρ=1.1)","143,007","[ 98,804, 192,519]"," 93,715",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.6, τ=0.6, ρ=1.2)","156,008","[107,786, 210,021]","102,234",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.6, τ=0.7, ρ=0.8)"," 89,147","[ 61,592, 120,012]"," 58,420",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.6, τ=0.7, ρ=0.9)","100,291","[ 69,291, 135,013]"," 65,722",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.6, τ=0.7, ρ=1)","111,434","[ 76,990, 150,015]"," 73,024",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.6, τ=0.7, ρ=1.1)","122,578","[ 84,689, 165,016]"," 80,327",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.6, τ=0.7, ρ=1.2)","133,721","[ 92,388, 180,018]"," 87,629",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.6, τ=0.8, ρ=0.8)"," 78,004","[ 53,893, 105,010]"," 51,117",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.6, τ=0.8, ρ=0.9)"," 87,755","[ 60,630, 118,137]"," 57,507",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.6, τ=0.8, ρ=1)"," 97,505","[ 67,367, 131,263]"," 63,896",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.6, τ=0.8, ρ=1.1)","107,256","[ 74,103, 144,389]"," 70,286",100
"excessive_hours_nsum","weight_vh","MBSU (δ=0.6, τ=0.8, ρ=1.2)","117,006","[ 80,840, 157,516]"," 76,676",100
